Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
3078,4,0.25,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3079,4,0.15,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3080,4,0.4,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3081,4,0.01,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3082,4,0.06,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3083,4,0.1,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3084,4,0.025,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3085,4,0.04,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3086,4,0.015,25,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3087,4,0.6,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3088,4,0.004,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3089,4,0.4,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3090,4,0.006,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3091,4,0.25,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3092,4,0.15,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3093,4,0.1,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3094,4,0.01,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3095,4,0.025,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3096,4,0.06,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3097,4,0.015,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3098,4,0.04,40,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3099,4,0.06,4,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3100,4,0.06,6,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3101,4,0.06,10,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3102,4,0.1,4,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3103,4,0.1,6,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3104,4,0.1,10,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3105,4,0.15,10,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3106,4,0.25,10,0.001,0.00002,1000,1.8,0.07,0,0.025,A
3107,5,0.15,0.04,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3108,5,0.25,0.04,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3109,5,0.4,0.04,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3110,5,0.6,0.04,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3111,5,1,0.04,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3112,5,1.5,0.04,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3113,5,0.15,0.06,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3114,5,0.25,0.06,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3115,5,1,0.06,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3116,5,1.5,0.06,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3117,5,0.15,0.1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3118,5,0.25,0.1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3119,5,1,0.1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3120,5,1.5,0.1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3121,5,0.15,0.15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3122,5,0.25,0.15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3123,5,1,0.15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3124,5,1.5,0.15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3125,5,0.15,0.25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3126,5,0.25,0.25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3127,5,1,0.25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3128,5,1.5,0.25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3129,5,0.1,0.4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3130,5,0.15,0.4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3131,5,0.25,0.4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3132,5,1,0.4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3133,5,1.5,0.4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3134,5,0.1,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3135,5,0.15,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3136,5,0.25,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3137,5,0.4,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3138,5,0.6,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3139,5,1,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3140,5,1.5,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3141,5,2.5,0.6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3142,5,0.1,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3143,5,0.15,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3144,5,0.25,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3145,5,0.4,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3146,5,0.6,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3147,5,1,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3148,5,1.5,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3149,5,2.5,1,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3150,5,0.1,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3151,5,0.15,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3152,5,0.25,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3153,5,0.4,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3154,5,0.6,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3155,5,1,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3156,5,1.5,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3157,5,2.5,1.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3158,5,0.1,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3159,5,0.15,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3160,5,0.25,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3161,5,0.4,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3162,5,0.6,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3163,5,1,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3164,5,1.5,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3165,5,2.5,2.5,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3166,5,0.15,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3167,5,0.25,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3168,5,0.4,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3169,5,0.6,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3170,5,1,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3171,5,1.5,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3172,5,2.5,4,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3173,5,1.5,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3174,5,2.5,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3175,5,0.4,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3176,5,1,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3177,5,0.25,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3178,5,0.6,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3179,5,0.15,6,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3180,5,0.4,10,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3181,5,0.6,10,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3182,5,1,10,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3183,5,1.5,10,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3184,5,2.5,10,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3185,5,0.6,15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3186,5,1,15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3187,5,1.5,15,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3188,5,0.68279,25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3189,5,1,25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3190,5,1.5,25,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3191,5,1,40,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3192,5,1.5,40,0.001,0.00002,1000,1.8,0.07,0,0.025,I
3193,1,2.49795,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3194,1,4,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3195,1,2.49795,0.06,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3196,1,2.49795,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3197,1,4,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3198,1,2.49795,0.15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3199,1,2.49795,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3200,1,4,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3201,1,2.49795,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3202,1,4,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3203,1,4,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3204,1,2.49795,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3205,1,4,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3206,1,4,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3207,1,4,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,DB
3208,3,0.004,3.99879,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3209,3,0.006,3.99879,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3210,3,0.01,3.99879,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3211,3,0.015,3.99879,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3212,3,0.01,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3213,3,0.006,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3214,3,0.015,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3215,3,0.004,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3216,3,0.004,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3217,3,0.006,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3218,3,0.01,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3219,3,0.015,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3220,3,0.025,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3221,3,0.01,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3222,3,0.006,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3223,3,0.004,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3224,3,0.015,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3225,3,0.004,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3226,3,0.006,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,SW
3227,4,0.25,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3228,4,0.4,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3229,4,0.025,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3230,4,0.04,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3231,4,0.15013,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3232,4,0.1,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3233,4,0.06,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3234,4,0.01,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3235,4,0.015,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3236,4,0.025,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3237,4,0.06,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3238,4,0.1,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3239,4,0.15013,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3240,4,0.25,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3241,4,0.4,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3242,4,0.4,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3243,4,0.004,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3244,4,0.006,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3245,4,0.01,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3246,4,0.015,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3247,4,0.025,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3248,4,0.04,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3249,4,0.06,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3250,4,0.1,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3251,4,0.15013,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3252,4,0.25,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3253,4,0.4005,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3254,4,0.6,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,A
3255,5,0.004,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3256,5,0.006,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3257,5,0.01,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3258,5,0.01501,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3259,5,0.025,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3260,5,0.04,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3261,5,0.06,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3262,5,0.1,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3263,5,0.15646,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3264,5,0.25,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3265,5,0.4,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3266,5,0.6,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3267,5,1,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3268,5,1.5,0.04,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3269,5,1.5,0.06,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3270,5,1,0.06,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3271,5,0.004,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3272,5,0.006,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3273,5,0.00884,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3274,5,0.1,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3275,5,1,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3276,5,1.5,0.1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3277,5,1,0.15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3278,5,1.5,0.15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3279,5,0.006,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3280,5,0.00893,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3281,5,0.004,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3282,5,1.5,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3283,5,0.1,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3284,5,1,0.25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3285,5,0.004,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3286,5,0.004,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3287,5,0.006,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3288,5,0.006,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3289,5,0.00878,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3290,5,0.00892,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3291,5,0.1,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3292,5,0.1,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3293,5,1,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3294,5,1,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3295,5,1.5,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3296,5,1.5,0.4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3297,5,0.00876,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3298,5,0.006,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3299,5,0.004,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3300,5,1,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3301,5,1.5,0.6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3302,5,0.004,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3303,5,0.006,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3304,5,0.01,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3305,5,0.1,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3306,5,1,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3307,5,1.5,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3308,5,2.5,1,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3309,5,0.004,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3310,5,0.01,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3311,5,0.006,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3312,5,1.5,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3313,5,0.1,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3314,5,1,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3315,5,2.5,1.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3316,5,0.004,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3317,5,0.006,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3318,5,0.01,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3319,5,0.01501,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3320,5,0.025,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3321,5,0.04,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3322,5,0.06,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3323,5,0.1,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3324,5,1,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3325,5,1.5,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3326,5,2.5,2.5,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3327,5,0.025,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3328,5,0.04,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3329,5,0.06,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3330,5,0.1,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3331,5,1,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3332,5,1.5,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3333,5,2.5,4,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3334,5,2.5,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3335,5,0.4,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3336,5,0.25,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3337,5,0.6,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3338,5,1,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3339,5,1.5,6,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3340,5,0.4,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3341,5,0.6,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3342,5,1,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3343,5,1.5,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3344,5,2.5,10,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3345,5,1,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3346,5,0.6,15,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3347,5,0.6,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3348,5,1,25,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3349,5,1,40,0.001,0.00002,1000,1.8,0.07,0.25,0.025,I
3350,1,0.4,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3351,1,0.04003,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3352,1,0.1,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3353,1,0.25351,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3354,1,0.06,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3355,1,0.15,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3356,1,0.6,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3357,1,0.6,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3358,1,1.5,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3359,1,0.04003,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3360,1,0.4,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3361,1,1,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3362,1,2.5,4,0.001,0.00002,1000,1.8,0.07,0.5,0.025,DB
3363,3,0.006,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3364,3,0.015,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3365,3,0.004,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3366,3,0.01,6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3367,3,0.01,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3368,3,0.015,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3369,3,0.006,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3370,3,0.004,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3371,3,0.025,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3372,3,0.01,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3373,3,0.015,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3374,3,0.004,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3375,3,0.006,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,SW
3376,4,0.004,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3377,4,0.004,40,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3378,4,0.006,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3379,4,0.01,40,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3380,4,0.01,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3381,4,0.015,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3382,4,0.025,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3383,4,0.025,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3384,4,0.04,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3385,4,0.04,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3386,4,0.04,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3387,4,0.06,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3388,4,0.06,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3389,4,0.06,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3390,4,0.1,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3391,4,0.1,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3392,4,0.1,40,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3393,4,0.1,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3394,4,0.15,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3395,4,0.15,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3396,4,0.15,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3397,4,0.25,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3398,4,0.25,10,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3399,4,0.25,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3400,4,0.4,15,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3401,4,0.4,25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3402,4,0.6,40,0.001,0.00002,1000,1.8,0.07,0.5,0.025,A
3403,5,0.004,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3404,5,0.004,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3405,5,0.004,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3406,5,0.004,1.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3407,5,0.004,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3408,5,0.004,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3409,5,0.004,2.5,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3410,5,0.006,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3411,5,0.01,1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3412,5,0.01,0.1,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3413,5,0.01,0.25,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3414,5,0.01,0.03997,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
3415,5,0.01,0.6,0.001,0.00002,1000,1.8,0.07,0.5,0.025,I
